"lemma"	"a.frequency"	"r.frequency"	"rus.freq.dict"
"тратить"	1	0.000585582947824559	0.00333
"требовать"	2	0.00117116589564912	0.01909
"требоваться"	4	0.00234233179129824	0.00755
"трейлер"	2	0.00117116589564912	0.00014
"трель"	7	0.00409908063477192	0.00027
"тренога"	1	0.000585582947824559	0.0001
"трепетать"	1	0.000585582947824559	0.00092
"третий"	4	0.00234233179129824	0.02747
"трещотка"	11	0.00644141242607015	0.00006
"три"	8	0.00468466358259647	0.05967
"тридцать"	1	0.000585582947824559	0.01065
"тринадцать"	2	0.00117116589564912	0.00118
"трое"	1	0.000585582947824559	0.00615
"труд"	3	0.00175674884347368	0.02859
"трудиться"	2	0.00117116589564912	0.00308
"трудно"	1	0.000585582947824559	0.01633
"трудность"	1	0.000585582947824559	0.00477
"трудный"	1	0.000585582947824559	0.00813
"трюк"	1	0.000585582947824559	0.00122
"туловище"	1	0.000585582947824559	0.00083
"турист"	1	0.000585582947824559	0.0027
"тусклый"	1	0.000585582947824559	0.00146
"тут"	7	0.00409908063477192	0.08792
"тщательно"	2	0.00117116589564912	0.00437
"тщательный"	1	0.000585582947824559	0.00126
"ты"	242	0.141711073373543	0.31712
"тыква"	5	0.0029279147391228	0.0005
"тяга"	1	0.000585582947824559	0.00163
"тяжелый"	1	0.000585582947824559	0.01803
"тяжко"	1	0.000585582947824559	0.00076
"у"	62	0.0363061427651227	0.43078
"убегать"	1	0.000585582947824559	0.00171
"убеждать"	1	0.000585582947824559	0.00223
"убеждаться"	2	0.00117116589564912	0.00074
"убеждение"	1	0.000585582947824559	0.00301
"убежище"	1	0.000585582947824559	0.00091
"уберегать"	1	0.000585582947824559	0.00004
"убираться"	1	0.000585582947824559	0.00073
"уважение"	1	0.000585582947824559	0.00497
"увеличивать"	1	0.000585582947824559	0.00193
"увеличиваться"	1	0.000585582947824559	0.00239
"уверенно"	2	0.00117116589564912	0.00313
"уверенность"	1	0.000585582947824559	0.00463
"уверенный"	3	0.00175674884347368	0.01125
"увесистый"	1	0.000585582947824559	0.00049
"увидеть"	15	0.00878374421736839	0.04524
"увы"	2	0.00117116589564912	0.00541
"увязнуть"	1	0.000585582947824559	0.00021
"угадывать"	1	0.000585582947824559	0.00075
"углубление"	1	0.000585582947824559	0.00091
"угнетать"	1	0.000585582947824559	0.00061
"угодно"	2	0.00117116589564912	0.00606
"угол"	3	0.00175674884347368	0.01681
"уголь"	1	0.000585582947824559	0.00335
"угощать"	1	0.000585582947824559	0.00113
"удаваться"	7	0.00409908063477192	0.00543
"удаление"	1	0.000585582947824559	0.00136
"удар"	1	0.000585582947824559	0.01468
"ударяться"	1	0.000585582947824559	0.00025
"удача"	1	0.000585582947824559	0.00413
"удачно"	3	0.00175674884347368	0.00203
"уделять"	1	0.000585582947824559	0.00151
"удивительный"	1	0.000585582947824559	0.00715
"удивленно"	1	0.000585582947824559	0.00206
"удивлять"	2	0.00117116589564912	0.00152
"удивляться"	2	0.00117116589564912	0.00494
"удобно"	2	0.00117116589564912	0.00273
"удобный"	1	0.000585582947824559	0.00564
"удобство"	1	0.000585582947824559	0.00161
"удовлетворительно"	1	0.000585582947824559	0.0002
"удовлетворять"	2	0.00117116589564912	0.00145
"удовольствие"	2	0.00117116589564912	0.01145
"уж"	5	0.0029279147391228	0.04522
"ужасающий"	1	0.000585582947824559	0.00041
"ужасно"	1	0.000585582947824559	0.00278
"ужасный"	1	0.000585582947824559	0.00479
"уже"	29	0.0169819054869122	0.21792
"ужин"	1	0.000585582947824559	0.00365
"узенький"	1	0.000585582947824559	0.00058
"узко"	1	0.000585582947824559	0.00021
"узнавать"	15	0.00878374421736839	0.00882
"узор"	3	0.00175674884347368	0.00126
"узреть"	1	0.000585582947824559	0.00031
"указательный"	1	0.000585582947824559	0.00081
"указывать"	26	0.0152251566434385	0.0054
"укладывать"	1	0.000585582947824559	0.00123
"укладываться"	1	0.000585582947824559	0.00138
"уксус"	1	0.000585582947824559	0.0006
"улавливать"	2	0.00117116589564912	0.00076
"улыбаться"	3	0.00175674884347368	0.01113
"ультразвук"	1	0.000585582947824559	0.00018
"ум"	2	0.00117116589564912	0.01515
"уменьшать"	1	0.000585582947824559	0.00079
"уменьшаться"	2	0.00117116589564912	0.00144
"уметь"	3	0.00175674884347368	0.01725
"умирать"	2	0.00117116589564912	0.0062
"умудряться"	1	0.000585582947824559	0.00066
"универсальный"	3	0.00175674884347368	0.00257
"уносить"	2	0.00117116589564912	0.00124
"унылый"	1	0.000585582947824559	0.00119
"уныние"	1	0.000585582947824559	0.00057
"упираться"	1	0.000585582947824559	0.00166
"упоминание"	1	0.000585582947824559	0.00141
"упоминать"	1	0.000585582947824559	0.00185
"упорно"	3	0.00175674884347368	0.00202
"употребление"	1	0.000585582947824559	0.00179
"употреблять"	1	0.000585582947824559	0.0022
"упрямо"	1	0.000585582947824559	0.00115
"упускать"	1	0.000585582947824559	0.00075
"уравнение"	5	0.0029279147391228	0.00218
"уравновешивать"	3	0.00175674884347368	0.00012
"уровень"	2	0.00117116589564912	0.03485
"урчание"	1	0.000585582947824559	0.00011
"ус"	1	0.000585582947824559	0.00294
"усаживаться"	1	0.000585582947824559	0.00079
"усваивать"	2	0.00117116589564912	0.00036
"усиливать"	1	0.000585582947824559	0.00115
"ускорение"	2	0.00117116589564912	0.0011
"ускорять"	1	0.000585582947824559	0.00045
"ускоряться"	1	0.000585582947824559	0.00017
"условие"	4	0.00234233179129824	0.03681
"условный"	3	0.00175674884347368	0.00233
"услышать"	8	0.00468466358259647	0.01604
"усмехаться"	2	0.00117116589564912	0.00088
"усмешка"	2	0.00117116589564912	0.00132
"успевать"	3	0.00175674884347368	0.00322
"успех"	5	0.0029279147391228	0.01495
"успешно"	2	0.00117116589564912	0.00465
"успокаивать"	1	0.000585582947824559	0.00184
"успокаиваться"	1	0.000585582947824559	0.00085
"уста"	1	0.000585582947824559	0.00203
"устанавливать"	4	0.00234233179129824	0.00348
"устанавливаться"	1	0.000585582947824559	0.00253
"установка"	1	0.000585582947824559	0.00826
"устный"	12	0.00702699537389471	0.00114
"устраивать"	1	0.000585582947824559	0.00574
"устремляться"	1	0.000585582947824559	0.00074
"устрица"	1	0.000585582947824559	0.00036
"устройство"	4	0.00234233179129824	0.00695
"уступать"	1	0.000585582947824559	0.00276
"утварь"	1	0.000585582947824559	0.00039
"утвердительно"	1	0.000585582947824559	0.00026
"утверждать"	2	0.00117116589564912	0.00973
"утверждение"	2	0.00117116589564912	0.00472
"утешение"	1	0.000585582947824559	0.0011
"уточнение"	2	0.00117116589564912	0.00105
"утро"	1	0.000585582947824559	0.03013
"ухажер"	1	0.000585582947824559	0.00023
"ухватывать"	4	0.00234233179129824	0.00006
"ухмыляться"	1	0.000585582947824559	0.00053
"ухо"	6	0.00351349768694736	0.01393
"уходить"	5	0.0029279147391228	0.01927
"участвовать"	4	0.00234233179129824	0.0113
"участие"	3	0.00175674884347368	0.01856
"учеба"	1	0.000585582947824559	0.00257
"ученик"	1	0.000585582947824559	0.00804
"ученый"	9	0.00527024653042103	0.01401
"учитывать"	4	0.00234233179129824	0.00656
"учить"	1	0.000585582947824559	0.00767
"уютно"	1	0.000585582947824559	0.00104
"фаза"	2	0.00117116589564912	0.00293
"факт"	5	0.0029279147391228	0.01713
"факультетский"	1	0.000585582947824559	0.00005
"фамилия"	1	0.000585582947824559	0.01181
"феномен"	4	0.00234233179129824	0.00208
"ферма"	18	0.0105404930608421	0.00164
"фермерский"	1	0.000585582947824559	0.00043
"фигура"	2	0.00117116589564912	0.00975
"физик"	2	0.00117116589564912	0.00255
"физика"	26	0.0152251566434385	0.00409
"физический"	19	0.0111260760086666	0.01098
"фикция"	1	0.000585582947824559	0.00026
"философия"	2	0.00117116589564912	0.00535
"финальный"	1	0.000585582947824559	0.0008
"финансовый"	1	0.000585582947824559	0.01345
"фломастер"	1	0.000585582947824559	0.00023
"флюоресцентный"	1	0.000585582947824559	0.00004
"фокус"	1	0.000585582947824559	0.0016
"фондовый"	1	0.000585582947824559	0.00095
"фонема"	2	0.00117116589564912	0.00008
"фонетика"	1	0.000585582947824559	0.00011
"фонетический"	1	0.000585582947824559	0.0001
"фонологический"	1	0.000585582947824559	0.00004
"фонтанчик"	1	0.000585582947824559	0.0002
"форма"	12	0.00702699537389471	0.03478
"формирование"	1	0.000585582947824559	0.0095
"формула"	1	0.000585582947824559	0.00657
"формулировка"	6	0.00351349768694736	0.00177
"форт"	3	0.00175674884347368	0.00019
"фотограф"	1	0.000585582947824559	0.00127
"фотографический"	1	0.000585582947824559	0.00028
"фотография"	1	0.000585582947824559	0.00972
"фотоснимок"	1	0.000585582947824559	0.00018
"фраза"	2	0.00117116589564912	0.00978
"фрейм"	3	0.00175674884347368	0.00007
"фундамент"	1	0.000585582947824559	0.00172
"фундаментальный"	2	0.00117116589564912	0.00209
"функция"	1	0.000585582947824559	0.01196
"фут"	2	0.00117116589564912	0.00026
"характер"	1	0.000585582947824559	0.01907
"характеристика"	1	0.000585582947824559	0.00799
"хватить"	2	0.00117116589564912	0.01073
"херувим"	1	0.000585582947824559	0.00011
"химический"	1	0.000585582947824559	0.00522
"химия"	1	0.000585582947824559	0.00232
"хихикнуть"	1	0.000585582947824559	0.0005
"хлеб"	2	0.00117116589564912	0.01074
"хлопнуть"	1	0.000585582947824559	0.00231
"хмуриться"	1	0.000585582947824559	0.00058
"ход"	1	0.000585582947824559	0.02265
"ходить"	3	0.00175674884347368	0.02966
"холодильный"	1	0.000585582947824559	0.00036
"холодный"	1	0.000585582947824559	0.0119
"хороший"	6	0.00351349768694736	0.04714
"хорошо"	20	0.0117116589564912	0.05386
"хотеть"	31	0.0181530713825613	0.09913
"хотеться"	4	0.00234233179129824	0.02853
"хоть"	1	0.000585582947824559	0.02913
"хотя"	6	0.00351349768694736	0.06358
"хребет"	1	0.000585582947824559	0.00112
"хрестоматийный"	1	0.000585582947824559	0.00032
"хроника"	1	0.000585582947824559	0.00111
"хронологический"	3	0.00175674884347368	0.00038
"хруст"	1	0.000585582947824559	0.00061
"хрустеть"	1	0.000585582947824559	0.00083
"худо"	1	0.000585582947824559	0.00067
"худой"	1	0.000585582947824559	0.00346
"хула"	2	0.00117116589564912	0.00011
"цветной"	1	0.000585582947824559	0.00379
"целенаправленность"	1	0.000585582947824559	0.00009
"целенаправленный"	1	0.000585582947824559	0.00068
"целый"	5	0.0029279147391228	0.02225
"цель"	9	0.00527024653042103	0.03155
"ценность"	5	0.0029279147391228	0.00812
"ценный"	1	0.000585582947824559	0.00555
"центр"	4	0.00234233179129824	0.02659
"цепной"	1	0.000585582947824559	0.00079
"церемония"	3	0.00175674884347368	0.00201
"цирковой"	1	0.000585582947824559	0.00084
"цифровой"	1	0.000585582947824559	0.00143
"чай"	1	0.000585582947824559	0.01073
"чан"	1	0.000585582947824559	0.00051
"чаровать"	1	0.000585582947824559	0.00005
"час"	3	0.00175674884347368	0.04681
"часовой"	1	0.000585582947824559	0.00212
"часто"	3	0.00175674884347368	0.02578
"часть"	15	0.00878374421736839	0.05854
"чей"	1	0.000585582947824559	0.00811
"человек"	19	0.0111260760086666	0.2723
"человеческий"	18	0.0105404930608421	0.01993
"человечество"	5	0.0029279147391228	0.00686
"чем"	39	0.0228377349651578	0.07211
"чемодан"	3	0.00175674884347368	0.00428
"чемоданчик"	3	0.00175674884347368	0.00091
"через"	14	0.00819816126954383	0.08054
"чересчур"	2	0.00117116589564912	0.00163
"черный"	2	0.00117116589564912	0.03375
"черта"	1	0.000585582947824559	0.008
"чеснок"	2	0.00117116589564912	0.00085
"честно"	1	0.000585582947824559	0.00647
"четыре"	4	0.00234233179129824	0.02327
"четырнадцать"	1	0.000585582947824559	0.00142
"чин"	1	0.000585582947824559	0.00238
"чинить"	1	0.000585582947824559	0.0008
"чинно"	1	0.000585582947824559	0.00031
"число"	1	0.000585582947824559	0.03935
"чисто"	2	0.00117116589564912	0.00562
"чистый"	3	0.00175674884347368	0.0159
"читатель"	2	0.00117116589564912	0.01147
"читать"	6	0.00351349768694736	0.03044
"чрезвычайно"	5	0.0029279147391228	0.00436
"чтение"	4	0.00234233179129824	0.00558
"что"	290	0.169819054869122	1.22881
"чтобы"	56	0.0327926450781753	0.14797
"чувство"	4	0.00234233179129824	0.02422
"чувствовать"	4	0.00234233179129824	0.02469
"чудный"	1	0.000585582947824559	0.00113
"чудо"	2	0.00117116589564912	0.00854
"чудовищно"	1	0.000585582947824559	0.0004
"чужак"	33	0.0193242372782105	0.00044
"чуждый"	1	0.000585582947824559	0.00224
"чужеродный"	1	0.000585582947824559	0.00024
"чужой"	6	0.00351349768694736	0.01602
"чуть"	3	0.00175674884347368	0.02502
"чутье"	1	0.000585582947824559	0.00097
"шаг"	3	0.00175674884347368	0.02038
"шагнуть"	1	0.000585582947824559	0.00215
"шанс"	1	0.000585582947824559	0.00561
"шапочка"	1	0.000585582947824559	0.00115
"шарахнуть"	1	0.000585582947824559	0.00016
"шариковый"	1	0.000585582947824559	0.00025
"шарф"	1	0.000585582947824559	0.00096
"шатер"	5	0.0029279147391228	0.00053
"шатко"	1	0.000585582947824559	0.00007
"шведский"	1	0.000585582947824559	0.00141
"шелковистый"	1	0.000585582947824559	0.00024
"шелковый"	1	0.000585582947824559	0.00153
"шерсть"	1	0.000585582947824559	0.00169
"шест"	1	0.000585582947824559	0.00046
"шестнадцать"	1	0.000585582947824559	0.00158
"шесть"	1	0.000585582947824559	0.01209
"широкий"	2	0.00117116589564912	0.01839
"школа"	1	0.000585582947824559	0.0316
"школьный"	2	0.00117116589564912	0.00558
"шляпка"	1	0.000585582947824559	0.00082
"шнур"	2	0.00117116589564912	0.00089
"шов"	1	0.000585582947824559	0.00177
"шокировать"	1	0.000585582947824559	0.00069
"шорты"	1	0.000585582947824559	0.00055
"шоу"	2	0.00117116589564912	0.00163
"шпарить"	1	0.000585582947824559	0.00013
"шпинат"	1	0.000585582947824559	0.00011
"штрих"	11	0.00644141242607015	0.00059
"штриховой"	1	0.000585582947824559	0.00005
"штука"	2	0.00117116589564912	0.00559
"штучка"	1	0.000585582947824559	0.00102
"шутить"	2	0.00117116589564912	0.00381
"шутка"	4	0.00234233179129824	0.00627
"шутник"	1	0.000585582947824559	0.0003
"шуточка"	1	0.000585582947824559	0.00053
"щелка"	1	0.000585582947824559	0.00022
"щитовой"	1	0.000585582947824559	0.00004
"щиток"	1	0.000585582947824559	0.00033
"э"	3	0.00175674884347368	0.00194
"эвакуация"	1	0.000585582947824559	0.00115
"эволюция"	1	0.000585582947824559	0.00253
"эй"	2	0.00117116589564912	0.00242
"эквивалент"	1	0.000585582947824559	0.00044
"эквивалентный"	2	0.00117116589564912	0.00039
"экономно"	1	0.000585582947824559	0.00016
"экран"	9	0.00527024653042103	0.00719
"эксплуатация"	1	0.000585582947824559	0.0054
"экстремальный"	2	0.00117116589564912	0.00093
"элегантно"	1	0.000585582947824559	0.00034
"элегантный"	1	0.000585582947824559	0.00119
"электромагнетизм"	1	0.000585582947824559	0.00004
"электронный"	2	0.00117116589564912	0.00524
"электропитание"	1	0.000585582947824559	0.00011
"элемент"	4	0.00234233179129824	0.01244
"элементарный"	4	0.00234233179129824	0.00232
"эмблема"	1	0.000585582947824559	0.00051
"эмоция"	1	0.000585582947824559	0.0032
"энергично"	1	0.000585582947824559	0.00094
"энергия"	2	0.00117116589564912	0.00997
"энтузиазм"	1	0.000585582947824559	0.00173
"энциклопедия"	1	0.000585582947824559	0.0013
"эпитет"	1	0.000585582947824559	0.00056
"эпоха"	1	0.000585582947824559	0.0089
"эскиз"	1	0.000585582947824559	0.00085
"этап"	1	0.000585582947824559	0.01103
"это"	173	0.101305849973649	0.61745
"этот"	72	0.0421619722433683	0.5414
"эффект"	1	0.000585582947824559	0.00653
"юный"	4	0.00234233179129824	0.00538
"я"	566	0.331439948468701	1.26844
"яблоко"	3	0.00175674884347368	0.0053
"явление"	1	0.000585582947824559	0.00943
"являть"	2	0.00117116589564912	0.001
"являться"	13	0.00761257832171927	0.05229
"явно"	3	0.00175674884347368	0.00985
"явочный"	1	0.000585582947824559	0.00009
"ядерный"	2	0.00117116589564912	0.00431
"ядро"	1	0.000585582947824559	0.00258
"язык"	62	0.0363061427651227	0.03249
"языковой"	1	0.000585582947824559	0.00106
"яйцо"	5	0.0029279147391228	0.00402
"ямочка"	1	0.000585582947824559	0.00028
"яростно"	1	0.000585582947824559	0.0012
"ярость"	1	0.000585582947824559	0.0021
"ясно"	6	0.00351349768694736	0.01208
"ясность"	2	0.00117116589564912	0.00169
"ясный"	1	0.000585582947824559	0.00908
